[0, IndirectObject(327, 0, 5907056800)]
2025-12-14 23:41:23,851 - WARNING - unknown widths : 
[0, IndirectObject(330, 0, 5907056800)]
2025-12-14 23:41:23,851 - WARNING - unknown widths : 
[0, IndirectObject(333, 0, 5907056800)]
2025-12-14 23:41:23,851 - WARNING - unknown widths : 
[0, IndirectObject(336, 0, 5907056800)]
2025-12-14 23:41:23,869 - INFO - Text cleaned.
2025-12-14 23:41:23,869 - INFO - Text prepared for chunking.
2025-12-14 23:41:23,869 - INFO - Text split into 26 chunks with chunk size 300 and overlap 100.
2025-12-14 23:41:26,245 - INFO - Generated embeddings for 26 text chunks.
2025-12-14 23:41:26,245 - INFO - OpenSearch client initialized.
2025-12-14 23:41:26,343 - INFO - POST http://localhost:9200/_bulk [status:200 request:0.092s]
2025-12-14 23:41:26,343 - INFO - Bulk indexed 26 documents into index documents with 0 errors.
2025-12-14 23:41:26,343 - INFO - File 'CIEC Cybersecurity Magazine August 2025 (1).pdf' uploaded and indexed.
2025-12-14 23:41:56,002 - INFO - Custom CSS applied.
2025-12-14 23:41:56,006 - INFO - OpenSearch client initialized.
2025-12-14 23:41:56,008 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:41:56,020 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.012s]
2025-12-14 23:41:56,020 - INFO - Index documents already exists.
2025-12-14 23:41:56,066 - INFO - Logo displayed.
2025-12-14 23:41:56,066 - INFO - Sidebar configured with headers and footer.
2025-12-14 23:42:10,530 - INFO - Custom CSS applied.
2025-12-14 23:42:10,534 - INFO - OpenSearch client initialized.
2025-12-14 23:42:10,534 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:42:10,545 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.010s]
2025-12-14 23:42:10,545 - INFO - Index documents already exists.
2025-12-14 23:42:10,588 - INFO - Logo displayed.
2025-12-14 23:42:10,588 - INFO - Sidebar configured with headers and footer.
2025-12-14 23:42:10,589 - INFO - User input received.
2025-12-14 23:42:10,589 - INFO - Performing hybrid search.
2025-12-14 23:42:10,904 - INFO - OpenSearch client initialized.
2025-12-14 23:42:10,928 - INFO - POST http://localhost:9200/documents/_search?search_pipeline=nlp-search-pipeline [status:200 request:0.023s]
2025-12-14 23:42:10,928 - INFO - Hybrid search completed for query 'give the summary about the august magazine ?' with top_k=5.
2025-12-14 23:42:10,928 - INFO - Hybrid search completed.
2025-12-14 23:42:10,928 - INFO - Prompt constructed with context and conversation history.
2025-12-14 23:42:10,928 - INFO - Streaming response from LLaMA model.
2025-12-14 23:42:16,005 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-14 23:42:17,254 - INFO - Response generated and displayed.
2025-12-14 23:42:19,987 - INFO - OpenSearch client initialized.
2025-12-14 23:42:19,988 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:42:19,997 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.009s]
2025-12-14 23:42:19,997 - INFO - Index documents already exists.
2025-12-14 23:42:20,020 - INFO - POST http://localhost:9200/documents/_search [status:200 request:0.023s]
2025-12-14 23:42:20,020 - INFO - Retrieved document names from OpenSearch.
2025-12-14 23:42:20,034 - WARNING - unknown widths : 
[0, IndirectObject(265, 0, 5907061360)]
2025-12-14 23:42:20,034 - WARNING - unknown widths : 
[0, IndirectObject(268, 0, 5907061360)]
2025-12-14 23:42:20,049 - WARNING - unknown widths : 
[0, IndirectObject(273, 0, 5907061360)]
2025-12-14 23:42:20,050 - WARNING - unknown widths : 
[0, IndirectObject(276, 0, 5907061360)]
2025-12-14 23:42:20,050 - WARNING - unknown widths : 
[0, IndirectObject(279, 0, 5907061360)]
2025-12-14 23:42:20,050 - WARNING - unknown widths : 
[0, IndirectObject(282, 0, 5907061360)]
2025-12-14 23:42:20,058 - WARNING - unknown widths : 
[0, IndirectObject(289, 0, 5907061360)]
2025-12-14 23:42:20,059 - WARNING - unknown widths : 
[0, IndirectObject(292, 0, 5907061360)]
2025-12-14 23:42:20,059 - WARNING - unknown widths : 
[0, IndirectObject(295, 0, 5907061360)]
2025-12-14 23:42:20,059 - WARNING - unknown widths : 
[0, IndirectObject(298, 0, 5907061360)]
2025-12-14 23:42:20,063 - WARNING - unknown widths : 
[0, IndirectObject(303, 0, 5907061360)]
2025-12-14 23:42:20,063 - WARNING - unknown widths : 
[0, IndirectObject(306, 0, 5907061360)]
2025-12-14 23:42:20,064 - WARNING - unknown widths : 
[0, IndirectObject(309, 0, 5907061360)]
2025-12-14 23:42:20,085 - WARNING - unknown widths : 
[0, IndirectObject(312, 0, 5907061360)]
2025-12-14 23:42:20,085 - WARNING - unknown widths : 
[0, IndirectObject(315, 0, 5907061360)]
2025-12-14 23:42:20,085 - WARNING - unknown widths : 
[0, IndirectObject(318, 0, 5907061360)]
2025-12-14 23:42:20,085 - WARNING - unknown widths : 
[0, IndirectObject(321, 0, 5907061360)]
2025-12-14 23:42:20,092 - WARNING - unknown widths : 
[0, IndirectObject(324, 0, 5907061360)]
2025-12-14 23:42:20,092 - WARNING - unknown widths : 
[0, IndirectObject(327, 0, 5907061360)]
2025-12-14 23:42:20,093 - WARNING - unknown widths : 
[0, IndirectObject(330, 0, 5907061360)]
2025-12-14 23:42:20,093 - WARNING - unknown widths : 
[0, IndirectObject(333, 0, 5907061360)]
2025-12-14 23:42:20,093 - WARNING - unknown widths : 
